href,title,name,date,text
https://www.tongrenquan.org/tongren/4863.html,我真的是天师(全本),作者： 大山猪  ,2020-11-24,寇自清是深山老村的修道者，他本以为自己默默的修炼成仙很快乐，直到他可以穿越真实幻想进入二次元，才知道以前的快乐不是真的快乐。
https://www.tongrenquan.org/tongren/4862.html,变身系统/变身之愉悦系统(全本),作者： 嘿咿  ,2020-11-24,这是本毒物，有毒，狠毒，非常毒，重要的事情强调一下，承受不起勿点。　　
https://www.tongrenquan.org/tongren/4859.html,我吉良吉影只想做普通作家(全本),作者： YUMEMKS  ,2020-11-23,吉良吉影，19岁，是个大学生。
https://www.tongrenquan.org/tongren/4855.html,诸天黑化从火影开始(全本),作者： 发烧的电脑  ,2020-11-23,穿越火影世界，从漩涡鸣人开始黑化。
https://www.tongrenquan.org/tongren/1956.html,食戟之我家大门通动漫世界(全本),作者： 跳海的卡夫卡  ,2020-11-22,一天，苏牧如往常一样打开卫生间的门，忽然发现里面多了一个正在洗澡的陌生美少女。
https://www.tongrenquan.org/tongren/4161.html,路人男主的自我修养(全本),作者： 夜空无尘  ,2020-11-22,这是关于某个少年的特别日常——
https://www.tongrenquan.org/tongren/4851.html,漫威之苍雷之影(全本),作者： 青圭大大  ,2020-11-22,作为一个来到漫威宇宙就直接苟起来的穿越者，方问不以为耻反以为荣。
https://www.tongrenquan.org/tongren/4841.html,在攻略的修罗场中被迫营业(全本),作者： 爱笑的青白僵  ,2020-11-20,作者：一岛二里共三太太，识得四幼五少六御，竟连戏七八九人，十分大胆
https://www.tongrenquan.org/tongren/4840.html,火影：无尽重力(全本),作者： 相当犀利  ,2020-11-19,一道不该出现的灵魂，一颗不因存在的果实，一段注定不同的故事。
https://www.tongrenquan.org/tongren/4836.html,岛田家族在火影(全本),作者： lifed  ,2020-11-19, “此子身具黑龙之纹，将来必成大器，就取名叫半藏吧，岛田半藏。”
https://www.tongrenquan.org/tongren/4831.html,挂机死神就能变强(全本),作者： 切开的柠檬  ,2020-11-18,武者、元素使、强化人、改造者......
https://www.tongrenquan.org/tongren/4718.html,娱乐：我真不想当演员/又一次策马奔腾(全本),作者： 喵喵叫的大河马  ,2020-11-17,不主动、不拒绝、不负责。
https://www.tongrenquan.org/tongren/4309.html,颠覆万界从斗破开始(全本),作者： 超神蛋蛋  ,2020-11-17,穿越这种事，谁又说的清呢！
https://www.tongrenquan.org/tongren/4827.html,无限世界投影(全本),作者： 咸鱼洁南  ,2020-11-17,穿越异界，化身世家子弟，觉醒自身异能。
https://www.tongrenquan.org/tongren/4820.html,玄幻之太虚神帝(全本),作者： 雲巅丨天仙狂醉  ,2020-11-15,他曾横推天下敌，斩尽天下道法。
https://www.tongrenquan.org/tongren/2242.html,我的女友是英梨梨(全本),作者： 大脸猫爱吃鱼  ,2020-10-16,银不了……
https://www.tongrenquan.org/tongren/4673.html,天道总司的骑士指南(全本),作者： 不回家的猫  ,2020-10-15,一身白衣的财团x还在满世界的投资搞事，怎么死也死不绝的修卡暗中休养生息；
https://www.tongrenquan.org/tongren/4671.html,漫威:王者降临(全本),作者： 漫威王者  ,2020-10-15,一个普通人穿越漫威世界获得吞噬能力，开始吞噬一个个超强能力，成为漫威世界王者的故事！
https://www.tongrenquan.org/tongren/4669.html,木叶之天赋异禀(全本),作者： 超爱吃泡芙  ,2020-10-15,穿越到危险的火影世界，成为了木叶豪门的成员。
https://www.tongrenquan.org/tongren/4667.html,入侵二次元(全本),作者： 随风  ,2020-10-14,“前面发现气运之子一只，请尽快攻略。攻略分三步强吻、袭胸、强推。”
https://www.tongrenquan.org/tongren/4662.html,我在日本当轻小说大师(全本),作者： 九月墨客  ,2020-10-13,这是一个有着少女们，小说家们，老贼和催更，以及漫画家们的创作世界，然后将所有元素综合起来变成类似【物语】系列的热血故事。
https://www.tongrenquan.org/tongren/4652.html,龙骑士的我目标就是推倒公主！？(全本),作者： 墮落的黑翼天使  ,2020-10-11,突然转生为龙骑士的我其存在的惟一目标就是推倒众多公主们！？
https://www.tongrenquan.org/tongren/4649.html,我家偶像超可爱(全本),作者： 八星少将  ,2020-10-10,这是一本很认真的业界文，讲述偶像、演员和VTUBER的辛酸苦辣。
https://www.tongrenquan.org/tongren/4648.html,我的青春恋爱物语绝对能写完(全本),作者： 夜雨流风  ,2020-10-10,据说简介污一点可以有效的提高人气，可是我这么纯洁的人怎么污的起来啊。
https://www.tongrenquan.org/tongren/4646.html,为这美好的世界献上勇者！(全本),作者： 夜半葵  ,2020-10-10,因某种难以启齿的原因而被传送到冒险者大陆的勇者大人，在异界开始了没羞没臊的、不可描述的生活。
https://www.tongrenquan.org/tongren/4645.html,斗罗之死亡天使(全本),作者： 咸鱼揍仙师  ,2020-10-10,逆转狂澜，只为守护，死亡的另外一层含义为守护！
https://www.tongrenquan.org/tongren/4627.html,抽卡停不下来(全本),作者： 遗失的石板  ,2020-10-06,抽卡，指的是玩家达成某些条件后，从卡池中抽取卡片。
https://www.tongrenquan.org/tongren/4625.html,在日常番搞事的JOJO们(全本),作者： 许氏子谦  ,2020-10-05,（本故事背景为，在结束了《天堂之眼》剧情后，JOJO们掉落进了一个奇异的空间之中，意外的卷入进了一个日常番混杂的世界，随后，便是JOJO们在日常番搞事的故事了。不知道《天堂之眼》剧情的读者，可以理解为1~8部全员存活的结局。）
https://www.tongrenquan.org/tongren/4615.html,碧蓝航线你确定这真的是提督？(全本),作者： Laevatain  ,2020-10-03,"""所谓的提督，就是一群有着超越普通人精神力，能给我们提供各种辅助能力，但是身体孱弱经不起军火打击的人类。所以。。。。。""（拉扯~）"
https://www.tongrenquan.org/tongren/4612.html,重生西游：每日增幅(全本),作者： 山海不归  ,2020-10-02,重生西游世界，孙悟空回到八百年前，方才出生的时候！更是获得增幅系统，能够无限增幅！增幅天赋，修行一步千里，震古烁今！
https://www.tongrenquan.org/tongren/3769.html,我的英灵人生(全本),作者： 酒心纸鹤  ,2020-09-30,“不能签，真不能签啊！”
https://www.tongrenquan.org/tongren/4604.html,漫威之主神崛起(全本),作者： 一颗胖石头  ,2020-09-30,齐云穿越后好不容易搞定了身份问题，正当他准备大展拳脚抄书炒房走上人生巅峰的时候，一个企业——斯塔克工业集团让他知道了他来到了哪里。
https://www.tongrenquan.org/tongren/4601.html,从斗罗开始逆天成神(全本),作者： 三寸小蘑菇  ,2020-09-29,还是原来的圣魂村，还是熟悉的工具人。
https://www.tongrenquan.org/tongren/4584.html,你们都是我的翅膀(全本),作者： 七月酒仙  ,2020-09-25,我叫李沐白，是一个不为人知的超能力者。
https://www.tongrenquan.org/tongren/4572.html,诸天万界女神收集系统/诸天万界系统(全本),作者： 哀的悲伤你不懂  ,2020-09-23,“我很怀念封建时代。”陈牧阳曾经这么和朋友说过。
https://www.tongrenquan.org/tongren/4548.html,大秦：开局杀了秦二世(全本),作者： 铁帅  ,2020-09-17,公元前210年，帝崩于沙丘，胡亥即位，天下动荡不安。
https://www.tongrenquan.org/tongren/1390.html,羞耻病也要谈恋爱(全本),作者： 指B道人  ,2020-09-16,如何挽救一个不羞耻就会死的女孩，和她谈恋爱可以吗？
https://www.tongrenquan.org/tongren/4539.html,我在火影修仙(全本),作者： 格子碑  ,2020-09-16,穿越成为拥有漩涡一族血脉的孤儿，抱紧漩涡玖辛奈和纲手的大腿，从仙人模式开始，一步步开创属于火影世界的修仙之路！
https://www.tongrenquan.org/tongren/4535.html,木叶养猫人(全本),作者： 槿木槿木  ,2020-09-15,穿越到二战末尾时期的火影世界，不知情的情况下成为二尾人柱力，更巧合的是，舍人发现自己的舌头上居然有着舌祸根绝之印！雷之国还是火之国？
https://www.tongrenquan.org/tongren/4528.html,正阳门下：神级鉴定术(全本),作者： 梅花十三  ,2020-09-13,正宅在家里玩游戏，穿越到正阳门下世界，成为刚返回城里的韩春明。
https://www.tongrenquan.org/tongren/4519.html,我的世界：开局无限复活药水(全本),作者： 萌豆豆  ,2020-09-11,末世降临，人人自危。林飞获得我的世界全能系统，在末世中风生水起。
https://www.tongrenquan.org/tongren/4516.html,异界重生之亡灵女王(全本),作者： 桐子酱的光剑  ,2020-09-11,系统：叮，恭喜您继承四座黑暗祭坛成为黑暗的主宰！
https://www.tongrenquan.org/tongren/4513.html,一拳之超市特卖侠(全本),作者： 娃娃六岁  ,2020-09-10,穿越到一拳超人的世界后，他成为了龙卷的救命恩人，他成为了埼玉的启蒙老师，他成为了豪杰的结拜兄弟，他能去漫威宇宙加入复仇者联盟，他能去海贼世界颠覆顶上战争，他是林河，是时强时弱的奇葩男人。
https://www.tongrenquan.org/tongren/4498.html,英雄联盟之唯一野王(全本),作者： 清照姑娘a  ,2020-09-07,这个平行世界的发展轨迹有些跑偏——
https://www.tongrenquan.org/tongren/4468.html,噬天的旅者(全本),作者： 苓乱  ,2020-09-01,当有一只‘丘比’想让你成为魔法少女的时候，请记住，那可能是一个阴谋！
https://www.tongrenquan.org/tongren/4467.html,综漫的水晶宫(全本),作者： 绪个  ,2020-09-01,我要开一个大大的水晶宫。—陈庆之
https://www.tongrenquan.org/tongren/4465.html,霍格沃茨的黑巫师(全本),作者： 一震秋风  ,2020-09-01, 重生来到哈利波特的魔法世界，成为了拉文克劳的一员。
https://www.tongrenquan.org/tongren/4396.html,这个忍者明明不强却过分作死(全本),作者： 无面凄凉  ,2020-08-18,叮！
https://www.tongrenquan.org/tongren/4395.html,狐妖小红娘之最强兑换系统(全本),作者： 鑫扬笔伐  ,2020-08-17,"废材大学生东方旭标准动漫宅,一个晚上充电看动漫被电死穿越到了狐妖小红娘的世界东方家的,不过好像自己没有啥能力涂山狐狸个个都娶回家好了,几大cp就放过你们好了不是我不爱红红，只是更爱见证点 跟随东方旭来一起见证狐妖世界吧！"
https://www.tongrenquan.org/tongren/4394.html,从诛仙开始复制诸天(全本),作者： 简单旋律  ,2020-08-17,慕白刚刚穿越新世界，就赶上了世界大变，【诸天】游戏降临，十分光荣的成了诸天游戏玩家。
https://www.tongrenquan.org/tongren/4392.html,秦时明月之道家师叔祖(全本),作者： 断千层  ,2020-08-17,这是一个血腥的年代，华夏分裂七国争霸，内临强敌外有匈奴，征伐不断。
https://www.tongrenquan.org/tongren/4389.html,她们都想攻略我(全本),作者： 嘤嘤嘤  ,2020-08-16,白羽，天朝穿越者，日本高中生。
https://www.tongrenquan.org/tongren/4380.html,我是同人男主角(全本),作者： 萌闪闪  ,2020-08-14,“年度最热同人无限流漫画第三卷将于明日发售。”
https://www.tongrenquan.org/tongren/4162.html,综漫：重启死亡人生/无限掌控法则(全本),作者： 米勒公  ,2020-08-14,这是一个名为董卓的少年，在一个又一个的世界中不断穿梭，飞卢万千世界，盗取无穷法则。最终成就无上神位，坐上那至高的根源神座。（学园默示录、魔法禁书目录、进击的巨人、火影忍者、死神这、拳皇、恶魔高校、死神已完结。斩妹进行中……』
https://www.tongrenquan.org/tongren/4377.html,诸天大佬聊天室(全本),作者： 笑畏余生  ,2020-08-14,“叮，埼玉已加入诸天聊天群！”
https://www.tongrenquan.org/tongren/4368.html,诸天万界从鬼灭之刃开始(全本),作者： 无名繁星  ,2020-08-12,开局一把斩鬼刀，从鬼灭之刃的世界开始，在鬼吃人，人斩鬼的的世界中，穿越者白羽却与鬼神签订契约，成为了超越鬼的存在。
https://www.tongrenquan.org/tongren/4361.html,斗罗之我可以偷别人武魂(全本),作者： 浮生一念丶  ,2020-08-11,假如给你一个可以偷对手，偷敌人武魂、神通的武魂，你会怎么做？
https://www.tongrenquan.org/tongren/4349.html,奥特：愚弄众生(全本),作者： 我来自人间/深渊凝视  ,2020-08-08,“你以后打算怎么做？？在无尽岁月中，享受孤独，亦或是沉迷享乐？？还是游览无尽宇宙奇妙？？”卡莲坐在他的肩膀，望着宇宙深处。
https://www.tongrenquan.org/tongren/4347.html,无限之轮回鸣人(全本),作者： 骑驴追火箭  ,2020-08-08,创造万物之母，仅仅是因为她一时贪玩，一个普通的学生就穿梭了时空，变成了漩涡鸣人，这还不是结束，仅仅是一个开始而已，那位贪玩的万物之母，挥手间就能创造无数的时空，然后把鸣人挨个丢进去，让她看看会发生什么有趣的事情。
https://www.tongrenquan.org/tongren/4343.html,犬夜叉之最强犬神(全本),作者： 南宫寒五  ,2020-08-07,被从天而降的触手怪杀死后，漠寒穿越了，而且变成了一头犬！
https://www.tongrenquan.org/tongren/4337.html,二次元黄毛系统/八神太二的自我修养(全本),作者： 哆啦i梦  ,2020-08-05,圣杯战争中是谁手持神器，吊打一切？
https://www.tongrenquan.org/tongren/4331.html,从拔刀开始的火影世界(全本),作者： 与风默念  ,2020-08-04,开局一把刀，实力全靠砍。
https://www.tongrenquan.org/tongren/4321.html,我在崩坏开餐馆(全本),作者： 林登one  ,2020-08-02,【百般武艺，此乃厨艺】
https://www.tongrenquan.org/tongren/4046.html,影后养成计划(全本),作者： bilndのmiku酱  ,2020-07-31,在一次颁奖典礼后，一位记者找到了又一次帮女主角拿下影后奖杯的大导演桐生七夜，对他进行采访。
https://www.tongrenquan.org/tongren/4292.html,传火侠的次元之旅(全本),作者： 百年猫舌兰  ,2020-07-27,“我今天就是要灭火，谁都拦不住！”
https://www.tongrenquan.org/tongren/4281.html,我的大天使(全本),作者： 嘤缺思婷  ,2020-07-25,乔温穿越到了异世界，这里有一种名为“英灵召唤”的仪式……
https://www.tongrenquan.org/tongren/4272.html,万界最强老公(全本),作者： 牧无痕  ,2020-07-23,捡到一个戒指，从而开启穿越万界之旅。
https://www.tongrenquan.org/tongren/4271.html,盾之忍者(全本),作者： 梦境醒来最后  ,2020-07-23,“不苟到能碾压长门！打死我也不出村！”某九尾人柱力信誓旦旦的保证。
https://www.tongrenquan.org/tongren/4265.html,从斗罗大陆开始的赤龙帝(全本),作者： 燚诚  ,2020-07-21,一个普通人，一个未知的系统，以思念作为动力的神灭具降临在斗罗大陆这个武魂的世界又会发生怎样的波澜呢？
https://www.tongrenquan.org/tongren/4019.html,人到型月，现已失联(全本),作者： 西游  ,2020-07-19,系统，一个高端大气上档次的名词，金手指中的金大腿。挂逼批量制造者。
https://www.tongrenquan.org/tongren/4255.html,当不上帝皇侠的我在美漫当司机(全本),作者： 燃烧的鼻毛  ,2020-07-19,夜色中，漆黑的宝马750熄火，一个男人从车里走下。
https://www.tongrenquan.org/tongren/4254.html,精灵掌门人(全本),作者： 枫霜  ,2020-07-18,想获得强大的神奇宝贝？想看全新另类的剧情？想用另一种视角代入？只要你有能力，就能得到一切！
https://www.tongrenquan.org/tongren/4249.html,海贼之我是龙王(全本),作者： 野生老亚瑟  ,2020-07-17,我叫哈尔斯，我穿越到了海贼王的世界。
https://www.tongrenquan.org/tongren/4242.html,你修仙，我也修仙，怎么我们画风不一样(全本),作者： 青山傻鱼  ,2020-07-16,你修炼《大日真经》，我修炼的也是《大日真经》，为啥你练出来的是金乌法相，我练出来的就是个球你以为我是先天神灵，其实我是恒星哒。
https://www.tongrenquan.org/tongren/4031.html,二次元选项系统(全本),作者： 我是神经病哈  ,2020-07-16,末世求生的亚人能力者，临死之际许下愿望，来到了二次元，然而…选择吧！
https://www.tongrenquan.org/tongren/4239.html,玄幻之吞噬诸天强者(全本),作者： 雲巅丨阎罗大大  ,2020-07-15,穿越平行世时空的阎林，还没好好了解一下这个全新的世界，就被系统强行拉到了强者如云的玄幻世界，直面那天崩地裂般的大能对战。
https://www.tongrenquan.org/tongren/4235.html,月世界不可能是恋爱游戏(全本),作者： 司琅  ,2020-07-15,「任务：王的委派（防守绝对魔兽战线一周）7/7，已完成。」
https://www.tongrenquan.org/tongren/4234.html,这辈子只单推贞德(全本),作者： 不拿剑的剑圣  ,2020-07-14,贞德哪三好？善良，无知，易推倒。不管是黑贞，白贞，幼贞，蓝贞，红贞还是什么贞德，都是我的！
https://www.tongrenquan.org/tongren/4225.html,混在海贼世界的日子(全本),作者： 南禺  ,2020-07-13, 穿越的莫森吃下了滑滑果实，在一次新闻采访中被问到自己实力时说：“实力有毛用，帅才是一辈子的事情！”
https://www.tongrenquan.org/tongren/4224.html,绝地求生之狂魔(全本),作者： 养不活  ,2020-07-12,刘晗有种特殊能力，凡是碰到他皮肤的妹子，好感度就会立刻满级。于是，这个号称《绝地求生》有史以来最会撩妹的主播开始了自己的收集明星，网红之旅。
https://www.tongrenquan.org/tongren/4222.html,女尊二次元从遇见亚丝娜开始(全本),作者： 春风满仓  ,2020-07-12,（又名：我在灵异女尊世界“欢乐”求生）
https://www.tongrenquan.org/tongren/4217.html,斗罗之龙凤斗罗(全本),作者： 吾郎  ,2020-07-11,马红俊看完斗罗大陆，心中怨念满满。觉得书中的马红俊太给自己的名字丢脸。
https://www.tongrenquan.org/tongren/4216.html,我就是四大魔王的第五位(全本),作者： 女装胖虎  ,2020-07-10,开局你是第五魔王，三天你能统治多少世界？身为999级满级的大BOSS——魔王，与勇者决战后，不小心崩塌了时空，来到了5000年后的世界。
https://www.tongrenquan.org/tongren/4212.html,漫威世界里的超能力者(全本),作者： 我是唐僧我不骑白马  ,2020-07-09,眼睛是心灵的窗户，那么穿越者的眼睛里又能看到怎样的风景呢？
https://www.tongrenquan.org/tongren/3373.html,万界升级系统从征服火影开始(全本),作者： 胖大师  ,2020-07-07,好想变强啊！叮！恭喜宿主绑定万界任务升级系统，开启变强旅途。
https://www.tongrenquan.org/tongren/4193.html,我的翅膀有点多(全本),作者： 冰糖葫芦五加皮  ,2020-07-05,罗夏捡到了一个装载有“交友系统”的手机，手机上有个昵称叫“时崎狂三”的网友。
https://www.tongrenquan.org/tongren/4186.html,木叶之最强肉遁(全本),作者： 希谷  ,2020-07-04,血和汗交织出男人专属的味道，拳与拳碰撞摩擦出火花般炫彩夺目的激情！
https://www.tongrenquan.org/tongren/4185.html,型月历史中的记录人(全本),作者： 有缘无分  ,2020-07-03,凯文：我拥有着一双魔眼，一双记载着过往，刻印英雄们一切的魔眼。
https://www.tongrenquan.org/tongren/4181.html,辉夜姐姐想让我靠谱(全本),作者： 言峰皋月  ,2020-07-02,《辉夜大小姐+路人女主+其他》
https://www.tongrenquan.org/tongren/4173.html,荒岛求生：开局一只雪之下(全本),作者： 纯白的桔子  ,2020-07-01,人在荒岛，刚炸完飞机，飘到失联。 
https://www.tongrenquan.org/tongren/4456.html,次元幻想群(全本),作者： 抑天之渊  ,2020-08-30,一个沟通万界的聊天群。
https://www.tongrenquan.org/tongren/3183.html,二次元强化大师(全本),作者： 龙傲天  ,2020-08-29,身负逆天强化系统，武器太脆？！没关系，强化一下！史诗级武器诞生！
https://www.tongrenquan.org/tongren/4453.html,我的结局不可能被柴刀(全本),作者： 早餐摊上的豆浆君  ,2020-08-29,为什么，会变成这样呢......
https://www.tongrenquan.org/tongren/4438.html,在下龙门首富，有何贵干(全本),作者： 嘤雄气短  ,2020-08-26,【游戏征文-游戏异界】
https://www.tongrenquan.org/tongren/4431.html,综漫之楚月的动漫旅行(全本),作者： 寒雪HX  ,2020-08-25,一个宅男穿越各个动漫（有时候他也有小说或者其他的故事类型）的经历…
https://www.tongrenquan.org/tongren/4289.html,喜欢本太一的居然只有你六翅兽(全本),作者： 蛋卷  ,2020-08-25,所谓勇气，就是友情抢走了爱情，希望带走了光明，智慧拐跑了纯真以后，仍然诚实的活下去。
https://www.tongrenquan.org/tongren/4428.html,在斗罗中成神(全本),作者： 祈之夏梦  ,2020-08-24,十万年前被系统带到斗罗大陆成为一只魂兽，然而…系统却挂了……
https://www.tongrenquan.org/tongren/4419.html,萌妹精灵与她的幸福生活/创世神的我被病娇妹妹控制住了(全本),作者： 咱是小刃刃的说  ,2020-08-22,被病娇妹妹杀死了以后，穿越到了rpg之中，而且还是自己负责编程，负责攥写剧本的rpg游戏世界之中。   
https://www.tongrenquan.org/tongren/4413.html,我，时崎狂三，是个漫游(全本),作者： 少女恋上姐姐  ,2020-08-21,重生成了时崎狂三？
https://www.tongrenquan.org/tongren/4412.html,寝取与路人女主(全本),作者： 渔夫绅士  ,2020-08-21,路人女主的培养方法同人作品。
https://www.tongrenquan.org/tongren/2860.html,火影之次元系统(全本),作者： 御板弟弟  ,2020-08-21,你拥有世上最强的剑，举世无双的力量也能唾手可得！
https://www.tongrenquan.org/tongren/4409.html,穿梭无限的数码骑士(全本),作者： 炎焱燚火  ,2020-08-20,历代的穿越者中，总会出现几个变态。而太一，正是其中之一。
https://www.tongrenquan.org/tongren/4397.html,祖龙，必须救(全本),作者： 古水月  ,2020-08-18,透过时空裂缝意外穿越平行世界的大秦帝国，诸子百家稷下争鸣，九州天下即将一统。
https://www.tongrenquan.org/tongren/4171.html,僵约：最强死神(全本),作者： 漫威王者  ,2020-06-30,苏景穿越到《我和僵尸有个约会》的世界获得死神系统。
https://www.tongrenquan.org/tongren/4168.html,神奇宝贝之智辉(全本),作者： 僧道不信邪  ,2020-06-30,一觉醒来，重生真新镇。
https://www.tongrenquan.org/tongren/3747.html,没错，我就是馋人家！(全本),作者： 夏日里的烟火  ,2020-06-27,我永远喜欢泽村英梨梨、加藤惠、霞之丘诗羽。
https://www.tongrenquan.org/tongren/4149.html,无尽穿越次元之旅(全本),作者： 傲世魔龙  ,2020-06-26,心之痛……我知道此生已经陷入无奈的轮回，纵使只有一分力气，也愿为吾之所爱撑起一片天。
https://www.tongrenquan.org/tongren/4143.html,宠物小精灵之冠军(全本),作者： 雨上田  ,2020-06-24,这个世界真的有神，有人就是因为一句玩笑话被热心的大神穿越到宠物小精灵世界……
https://www.tongrenquan.org/tongren/4141.html,日在学院(全本),作者： 柳生  ,2020-06-24,在日在校园的世界，哪个才是主角的女朋友呢？
https://www.tongrenquan.org/tongren/4140.html,木叶之最强装遁(全本),作者： 释天风  ,2020-06-24,“天晴了，雨停了，二柱子又觉得自己行了！”
https://www.tongrenquan.org/tongren/4139.html,从遮天开始签到(全本),作者： 云中擒仙鹤  ,2020-06-23,于九龙拉棺之日，泰山五色祭坛之上签到，奖励：至尊骨！
https://www.tongrenquan.org/tongren/4133.html,海贼：开局暴揍四皇大妈(全本),作者： 匿笔乘风  ,2020-06-22,我是罗林，也是普罗米修斯，开局大闹大妈举办的第一届茶话会，表示心里慌得一匹。
https://www.tongrenquan.org/tongren/4128.html,武侠之超神聊天群(全本),作者： 云梦大猫  ,2020-06-21,穿越到武侠世界，还成了【万界天帝】的群主。
https://www.tongrenquan.org/tongren/4125.html,我的二次元为什么是女仆店(全本),作者： 姐姐大人  ,2020-06-20,二次元女仆店！
https://www.tongrenquan.org/tongren/3374.html,我的老婆特别多(全本),作者： 奇想  ,2020-06-19,随着无限系统传播，穿越异世界的日常番女孩越来越多。
https://www.tongrenquan.org/tongren/4117.html,漫威之最强圣斗士(全本),作者： 鱼子酱  ,2020-06-18,雷神之锤高高举起，万千雷霆齐聚。金红色铠甲的钢铁侠，在残垣断壁之间穿梭。一身酒气的金刚狼，与绿巨人厮杀在了一起。
https://www.tongrenquan.org/tongren/4055.html,都市之欺骗万界(全本),作者： 雲巅  ,2020-06-03,　某日，苏烈获得了万界图卷....将历史神化，人们惊悚的发现，原来远古先民可肩上扛月，太古有神，上古有帝，更可怕的是六大世家。人王周，天帝张，道祖李.....从此地球画风大变。
https://www.tongrenquan.org/tongren/4052.html,肆虐次元的无限剑制(全本),作者： 梦入炎方  ,2020-06-03,【尽管还不知道你是什么样地存在，但以后也请多多指教了，对了，我叫卫宫士郞。】红衣英灵抬起了头，仰望着天空，轻轻的说出了这段话语。。。。。。。。。。。
https://www.tongrenquan.org/tongren/4044.html,最终BOSS来自二十年后(全本),作者： 泯冬  ,2020-06-01,天地觉醒，灵气复苏，万物皆可修行。
https://www.tongrenquan.org/tongren/4042.html,穿越之武通万界(全本),作者： 天机老夏天  ,2020-06-01,穿梭于无尽世界之中。
https://www.tongrenquan.org/tongren/4041.html,木叶之大娱乐家(全本),作者： 李糕熟  ,2020-06-01,宇智波富岳：什么！看这个电影居然能够增加开启写轮眼的几率！
https://www.tongrenquan.org/tongren/4032.html,魔改漫威电影宇宙(全本),作者： 飞白先生  ,2020-05-30,在漫威电影(MCU)宇宙里，主角靠着一个能把其他影视剧宇宙融合进漫威宇宙的系统，召集代表着各个位面的天之骄子。    
https://www.tongrenquan.org/tongren/3505.html,拥有XX能力的我，无敌于二次元(全本),作者： 高家的萌新福  ,2020-05-29,“砸瓦鲁多！”
https://www.tongrenquan.org/tongren/4026.html,没能开后宫的我果然搞错了什么(全本),作者： 雪降  ,2020-05-28,本书又名《背景板是不可能背景板的，只能打打天降过日子》《中二病也要姐妹盖x饭》《辉夜姬的复仇》《就算是阿库娅我也想啪啪》《读者姥爷们的错别字大作战》
https://www.tongrenquan.org/tongren/4024.html,我的英雄生涯似乎很艰难(全本),作者： 二营长  ,2020-05-28,穿越到有着名为“个性”的超能力世界，觉醒了矢量操作成为自己的个性，雷诺觉得自己就算不想成为最强，安安稳稳的过上一辈子，当当英雄什么的还是没有问题的。
https://www.tongrenquan.org/tongren/4010.html,从火影开始的锻造师(全本),作者： 洗衣液泡面  ,2020-05-25,穿越到火影世界，没有血继没有家族秘术。但不要紧，我有神级锻造系统。在火影崖上捡一块石头。
https://www.tongrenquan.org/tongren/4002.html,绝地求生之无限爆装(全本),作者： 秋风萧瑟  ,2020-05-23,林北获得无限爆装系统。
https://www.tongrenquan.org/tongren/4000.html,火影之血继网罗(全本),作者： 希谷  ,2020-05-23,穿越到火影世界的东歌，却出生在月球，而且是月球内部，这一封就是上千年。
https://www.tongrenquan.org/tongren/4114.html,被灭霸收养的赛亚人(全本),作者： 旧梦四张机  ,2020-06-18,当某个龙珠平行宇宙的帝王弗利萨引爆了赛亚人所居住的贝吉塔星后，一个被母亲放置在逃生舱中的婴儿阴差阳错来到了一个崭新的世界；
https://www.tongrenquan.org/tongren/4106.html,我的姐姐很弟控(全本),作者： 恋爱三脚猫  ,2020-06-16,寄养的家里有个性感力max的姐姐，然后……吃饭的时候姐姐坐在我身上，穿衣的时候姐姐需要我扣纽扣，连睡觉的时候身边都会莫名多出一个人，我该怎么办啊！
https://www.tongrenquan.org/tongren/4102.html,我的聊天群画风突变(全本),作者： 小五是小五  ,2020-06-14,在这个聊天群中，联系着许许多多不同世界的人，黑暗之魂，粗点心战争，幻想乡，俺妹，月影特工，刀使巫女，邻家索菲，overlord，中二病也要谈恋爱，少女前线，路人女主等等等等。
https://www.tongrenquan.org/tongren/3494.html,就算世界末日也要玩碧蓝航线(全本),作者： 亲妹煮酒  ,2020-06-11,我曾率领枪娘们穿梭于战场之上，左手孙洪雷，右手坍塌液。
https://www.tongrenquan.org/tongren/4082.html,画江湖之无道暴君(全本),作者： 红颜天尊  ,2020-06-09,“李星云，交出龍泉剑。”
https://www.tongrenquan.org/tongren/4081.html,我在漫威世界当大佬(全本),作者： 美貌大王  ,2020-06-09,“成功回收六大无限宝石……”
https://www.tongrenquan.org/tongren/4072.html,征服：大海贼时代(全本),作者： 清风  ,2020-06-07,这里，是众神奔腾的箱庭黎明期！
https://www.tongrenquan.org/tongren/4068.html,鬼灭之刃里的锻造大师(全本),作者： 千面A  ,2020-06-06,穿越鬼灭之刃世界，却成为了一个刀匠？
https://www.tongrenquan.org/tongren/4056.html,斗破之炎帝火炫(全本),作者： 吉祥皮皮  ,2020-06-04,穿越至斗破苍穹，看我如何取代主角萧焱，成为万人敬仰的炎帝！
https://www.tongrenquan.org/tongren/3996.html,万界之最强商人(全本),作者： 活的红烧鱼  ,2020-05-22,连通万界，创建万界交易所，楚易无意间得到万界交易系统，从此踏上了成为诸天万界最牛商人的道路。
https://www.tongrenquan.org/tongren/3993.html,万界之超神复制(全本),作者： 江诗王  ,2020-05-21,魂穿龙珠，开局就得超神复制系统，看人三秒，复制技能。
